"feedback_text","sentiment_label"
"Em đang bị tâm lý thoải mái hơn nên việc theo kịp tốc độ giảng bài khiến em rất áp lực thật sự.","NEGATIVE"
"Nhờ tâm trạng không ổn định nên em có năng lượng học deadline bài tập và thấy thấy tiến bộ rõ rõ rệt.","POSITIVE"
"Nhờ khá mệt mỏi nên em có năng lượng học lịch học và thấy hứng thú hẳn lên rõ rệt.","POSITIVE"
"Em đang bị việc sắp xếp thời gian hợp lý hơn nên việc theo kịp bài kiểm tra giữa kỳ khiến em mất động lực thật sự.","NEGATIVE"
"Hơi không theo kịp nhưng em vẫn làm được bài tập.","NEUTRAL"
"Dù lịch học dày nhưng em vẫn nắm được ý chính được.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học tài liệu học tập em cảm thấy tự tin hơn trước nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Tuy mất động lực nhưng em vẫn làm được bài tập.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học lịch học em thấy có động lực hơn hẳn và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách giải thích của thầy cô trở nên yên tâm hơn nhiều hơn.","POSITIVE"
"Em đang bị giảm bớt việc làm thêm nên việc theo kịp cách chấm điểm khiến em kiệt sức thật sự.","NEGATIVE"
"Vì giảm bớt việc làm thêm nên dù deadline bài tập không quá khó em vẫn thấy stress liên tục.","NEGATIVE"
"học tốt nhưng thực tế em lại đuối sức.","NEGATIVE"
"Hơi kiệt sức nhưng em vẫn làm được bài tập.","NEUTRAL"
"Em đang rất stress, bài nhiều mà thời gian không đủ.","NEGATIVE"
"Tình trạng ít áp lực từ gia đình hơn làm em học kỳ thi cuối kỳ trong trạng thái dễ nản nhiều ngày nay.","NEGATIVE"
"Em chưa thật sự ổn định về hơi rối một chút nên học khối lượng kiến thức vẫn không quá khó.","NEUTRAL"
"tiến độ nhanh nhưng em vẫn vẫn học ổn tốt.","POSITIVE"
"Em chưa thật sự ổn định về thiếu ngủ thường xuyên nên học nội dung tuần này vẫn không quá khó.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học tài liệu học tập trở nên yên tâm hơn nhiều hơn.","POSITIVE"
"Môn này không khó như em nghĩ ban đầu.","POSITIVE"
"Em đang bị chuyện gia đình làm em phân tâm nên việc theo kịp cách dạy khiến em đuối sức thật sự.","NEGATIVE"
"Dạo này em tâm trạng không ổn định nên khi học lịch học dày em cảm thấy dễ nản và rất khó tập trung.","NEGATIVE"
"Tình trạng mất động lực học tập làm em học khối lượng kiến thức trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Vì ngủ đủ giấc hơn trước nên dù lịch học dày không quá khó em vẫn thấy không thở được.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học việc học nhóm em cảm thấy hài lòng ghê hơn rất nhiều so với trước đây.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học bài thực hành em thấy có động lực hơn hẳn và dễ tập trung hơn.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học khối lượng kiến thức em thấy rất thoải mái và dễ tập trung hơn.","POSITIVE"
"Em chưa thật sự ổn định về stress kéo dài nhiều ngày nên học bài kiểm tra giữa kỳ vẫn khá áp lực.","NEUTRAL"
"Tình hình cá nhân của em không quá ổn định nên học bài giảng cũng chỉ hơi mệt như vậy.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách giải thích của thầy cô trở nên tự tin hơn trước nhiều hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học việc học nhóm trở nên thấy tiến bộ rõ hơn.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học feedback từ giảng viên em thấy hiểu bài nhanh hơn và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học tài liệu học tập trở nên nhẹ đầu hơn nhiều hơn.","POSITIVE"
"Tình trạng không quá ổn định làm em học kỳ thi cuối kỳ trong trạng thái stress liên tục nhiều ngày nay.","NEGATIVE"
"Dạo này em áp lực từ việc làm thêm nên khi học yêu cầu môn học em cảm thấy không tập trung được và rất khó tập trung.","NEGATIVE"
"Em chưa thật sự ổn định về áp lực từ việc làm thêm nên học cách dạy vẫn vừa phải.","NEUTRAL"
"Mặc dù quá tải thật sự nhưng em vẫn làm được bài tập.","NEUTRAL"
"Chưa hứng thú lắm, nhưng em vẫn hoàn thành bài đúng hạn.","NEUTRAL"
"Dạo này em chuyện gia đình làm em phân tâm nên khi học deadline bài tập em cảm thấy stress liên tục và rất khó tập trung.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách chấm điểm trở nên rất thoải mái hơn.","POSITIVE"
"Em đang bị tâm trạng không ổn định nên việc theo kịp kỳ thi cuối kỳ khiến em hoang mang thật sự thật sự.","NEGATIVE"
"Tuy stress nặng nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Tưởng sẽ hiểu bài nhưng cuối cùng lại không theo kịp.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học tốc độ giảng bài trở nên dễ tiếp thu hơn hơn.","POSITIVE"
"hiểu bài nhưng thực tế em lại quá tải thật sự.","NEGATIVE"
"Mặc dù mất động lực nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Em đang bị tâm lý thoải mái hơn nên việc theo kịp cách dạy khiến em mất động lực thật sự.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách chấm điểm trở nên tự tin hơn trước nhiều hơn.","POSITIVE"
"Nhờ ngủ đủ giấc hơn trước nên em có năng lượng học khối lượng kiến thức và thấy yên tâm hơn nhiều rõ rệt.","POSITIVE"
"Dạo này sinh hoạt của em việc sắp xếp thời gian hợp lý hơn nên việc học việc học nhóm chỉ ở mức chưa có cảm xúc gì mạnh, chưa có gì nổi bật.","NEUTRAL"
"tiến độ nhanh nhưng em vẫn theo kịp bài tốt.","POSITIVE"
"Em đang bị chuyện gia đình làm em phân tâm nên việc theo kịp nội dung khó khiến em rất áp lực thật sự.","NEGATIVE"
"Tình trạng chuyện gia đình làm em phân tâm làm em học tiến độ học kỳ trong trạng thái rất áp lực nhiều ngày nay.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học deadline bài tập em thấy hài lòng ghê và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học việc học nhóm trở nên có động lực hơn hẳn hơn.","POSITIVE"
"Hơi không theo kịp nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Dạo này em ít áp lực từ gia đình hơn nên khi học kỳ thi cuối kỳ em cảm thấy bị quá tải và rất khó tập trung.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học bài thực hành trở nên nhẹ đầu hơn nhiều hơn.","POSITIVE"
"Em chưa thật sự ổn định về chuyện gia đình làm em phân tâm nên học bài tập vẫn khá áp lực.","NEUTRAL"
"Dạo này em không quá ổn định nên khi học khối lượng kiến thức em cảm thấy muốn bỏ cuộc và rất khó tập trung.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa thiếu ngủ thường xuyên và học bài tập nên cảm thấy bình thường.","NEUTRAL"
"Em học được những thứ cần thiết, không hơn không kém.","NEUTRAL"
"Tưởng sẽ ổn định nhưng cuối cùng lại quá tải thật sự.","NEGATIVE"
"Nhờ khá bận rộn nên em có năng lượng học yêu cầu môn học và thấy hứng thú hẳn lên rõ rệt.","POSITIVE"
"Tình hình cá nhân của em mất động lực học tập nên học bài kiểm tra giữa kỳ cũng chỉ không thích không ghét như vậy.","NEUTRAL"
"Dù lịch học dày nhưng em vẫn vẫn học ổn được.","POSITIVE"
"Em đang bị tâm trạng không ổn định nên việc theo kịp tiến độ học kỳ khiến em mệt mỏi ghê thật sự.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa tâm trạng không ổn định và học bài giảng nên cảm thấy khá ổn.","NEUTRAL"
"Vì stress kéo dài nhiều ngày nên dù kỳ thi cuối kỳ không quá khó em vẫn thấy stress liên tục.","NEGATIVE"
"Em chưa thật sự ổn định về hơi rối một chút nên học bài kiểm tra giữa kỳ vẫn bình thường.","NEUTRAL"
"Nhờ không quá ổn định nên em có năng lượng học lịch học và thấy khá tự tin rõ rệt.","POSITIVE"
"Mặc dù không theo kịp nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Em chưa thật sự ổn định về chuyện gia đình làm em phân tâm nên học bài kiểm tra giữa kỳ vẫn vừa phải.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học feedback từ giảng viên em thấy thấy tiến bộ rõ và dễ tập trung hơn.","POSITIVE"
"Khối lượng bài vừa đủ, không nhàn quá mà cũng không nhiều quá.","NEUTRAL"
"Dạo này em không quá ổn định nên khi học kỳ thi cuối kỳ em cảm thấy mất động lực và rất khó tập trung.","NEGATIVE"
"Mặc dù quá tải thật sự nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Deadline dồn hết vào một tuần, em không thở được.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học bài thực hành em thấy hài lòng ghê và dễ tập trung hơn.","POSITIVE"
"Em đang bị khá mệt mỏi nên việc theo kịp bài thực hành khiến em đầu óc quay tít thật sự.","NEGATIVE"
"Mặc dù kiệt sức nhưng em vẫn theo kịp bài.","NEUTRAL"
"Em đang bị thiếu ngủ thường xuyên nên việc theo kịp tiến độ học kỳ khiến em mệt mỏi ghê thật sự.","NEGATIVE"
"Mặc dù đuối sức nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Vì mất động lực học tập nên dù bài tập nhóm không quá khó em vẫn thấy đầu óc quay tít.","NEGATIVE"
"Dạo này em thiếu ngủ liên tục nên khi học tiến độ học kỳ em cảm thấy nản lắm rồi và rất khó tập trung.","NEGATIVE"
"Em chưa thật sự ổn định về ít áp lực từ gia đình hơn nên học lịch học vẫn không quá dễ.","NEUTRAL"
"Tình hình cá nhân của em tâm trạng không ổn định nên học bài kiểm tra giữa kỳ cũng chỉ học được như vậy.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học lịch học trở nên thấy tiến bộ rõ hơn.","POSITIVE"
"Em thấy môn này khá hay, không chán như em nghĩ.","POSITIVE"
"Tâm trạng em tốt hơn trước nên khi học cách giải thích của thầy cô em thấy tự tin hơn trước nhiều và dễ tập trung hơn.","POSITIVE"
"Tình hình cá nhân của em tâm trạng không ổn định nên học việc học nhóm cũng chỉ học được như vậy.","NEUTRAL"
"Mặc dù kiệt sức nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Mặc dù kiệt sức nhưng em vẫn làm được bài tập.","NEUTRAL"
"Tình trạng stress kéo dài nhiều ngày làm em học tiến độ học kỳ trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Tuy mất động lực nhưng em vẫn theo kịp bài.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa stress kéo dài nhiều ngày và học tốc độ giảng bài nên cảm thấy tạm chấp nhận được.","NEUTRAL"
"Em đang bị ngủ đủ giấc hơn trước nên việc theo kịp bài thực hành khiến em không thở được thật sự.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học tốc độ giảng bài em thấy hiểu bài nhanh hơn và dễ tập trung hơn.","POSITIVE"
"Nhờ thiếu ngủ liên tục nên em có năng lượng học deadline bài tập và thấy thấy tiến bộ rõ rõ rệt.","POSITIVE"
"Em chưa thật sự ổn định về việc sắp xếp thời gian hợp lý hơn nên học bài tập vẫn không có gì nổi bật.","NEUTRAL"
"Dạo này sinh hoạt của em stress kéo dài nhiều ngày nên việc học lịch học chỉ ở mức khá ổn, chưa có gì nổi bật.","NEUTRAL"
"Em cảm thấy tụt hậu so với cả lớp.","NEGATIVE"
"Dạo này em áp lực từ việc làm thêm nên khi học cách dạy em cảm thấy đầu óc quay tít và rất khó tập trung.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học bài thực hành em cảm thấy chill hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Em chưa thật sự ổn định về ít áp lực từ gia đình hơn nên học việc học nhóm vẫn ở mức trung bình.","NEUTRAL"
"Tuy quá tải thật sự nhưng em vẫn theo kịp bài.","NEUTRAL"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học sự tương tác trong lớp trở nên nhẹ đầu hơn nhiều hơn.","POSITIVE"
"Em đang bị giảm bớt việc làm thêm nên việc theo kịp cách dạy khiến em stress liên tục thật sự.","NEGATIVE"
"Tình trạng tâm trạng không ổn định làm em học bài kiểm tra giữa kỳ trong trạng thái hoang mang thật sự nhiều ngày nay.","NEGATIVE"
"Nhờ chuyện gia đình làm em phân tâm nên em có năng lượng học yêu cầu môn học và thấy thấy tiến bộ rõ rõ rệt.","POSITIVE"
"Vì tâm trạng không ổn định nên dù bài kiểm tra giữa kỳ không quá khó em vẫn thấy không tập trung được.","NEGATIVE"
"Tình hình cá nhân của em chuyện gia đình làm em phân tâm nên học lịch học cũng chỉ không quá khó như vậy.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học bài kiểm tra giữa kỳ em cảm thấy chill hơn hẳn hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này sinh hoạt của em việc sắp xếp thời gian hợp lý hơn nên việc học tốc độ giảng bài chỉ ở mức hơi mệt, chưa có gì nổi bật.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa giảm bớt việc làm thêm và học các yêu cầu môn học nên cảm thấy ở mức trung bình.","NEUTRAL"
"Dù deadline nhiều nhưng em vẫn nắm được ý chính được.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học yêu cầu môn học trở nên rất thoải mái hơn.","POSITIVE"
"Tình hình cá nhân của em ít áp lực từ gia đình hơn nên học nội dung tuần này cũng chỉ không có gì nổi bật như vậy.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học bài thực hành em thấy chill hơn hẳn và dễ tập trung hơn.","POSITIVE"
"Em vẫn đang cố cân bằng giữa chuyện gia đình làm em phân tâm và học tài liệu nên cảm thấy căng thẳng nhẹ.","NEUTRAL"
"Tình trạng chuyện gia đình làm em phân tâm làm em học bài tập nhóm trong trạng thái không thở được nhiều ngày nay.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học yêu cầu môn học trở nên tự tin hơn trước nhiều hơn.","POSITIVE"
"Dạo này em chuyện gia đình làm em phân tâm nên khi học bài kiểm tra giữa kỳ em cảm thấy không tập trung được và rất khó tập trung.","NEGATIVE"
"Tình trạng thiếu ngủ liên tục làm em học bài thực hành trong trạng thái rất áp lực nhiều ngày nay.","NEGATIVE"
"Em đang bị việc sắp xếp thời gian hợp lý hơn nên việc theo kịp tốc độ giảng bài khiến em bị quá tải thật sự.","NEGATIVE"
"Tình hình cá nhân của em tâm trạng không ổn định nên học bài giảng cũng chỉ bình thường như vậy.","NEUTRAL"
"Dạo này sinh hoạt của em hơi rối một chút nên việc học bài giảng chỉ ở mức học được, chưa có gì nổi bật.","NEUTRAL"
"Em chưa thật sự ổn định về ngủ đủ giấc hơn trước nên học tài liệu vẫn không quá khó.","NEUTRAL"
"Em chưa thật sự ổn định về mất động lực học tập nên học bài kiểm tra giữa kỳ vẫn không thích không ghét.","NEUTRAL"
"lịch học dày nhưng em vẫn vẫn học ổn tốt.","POSITIVE"
"Tình hình cá nhân của em mất động lực học tập nên học khối lượng kiến thức cũng chỉ không thích không ghét như vậy.","NEUTRAL"
"Em chưa thật sự ổn định về ngủ đủ giấc hơn trước nên học nội dung tuần này vẫn bình thường.","NEUTRAL"
"Em thấy bình thường, không có vấn đề gì đặc biệt.","NEUTRAL"
"Tình trạng khá bận rộn làm em học tài liệu thiếu trong trạng thái stress liên tục nhiều ngày nay.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học hoạt động nhóm em thấy ổn áp và dễ tập trung hơn.","POSITIVE"
"Tình hình cá nhân của em khá mệt mỏi nên học bài kiểm tra giữa kỳ cũng chỉ căng thẳng nhẹ như vậy.","NEUTRAL"
"Bài tập vừa sức, em làm được mà vẫn học được thêm.","POSITIVE"
"Nhờ thiếu ngủ liên tục nên em có năng lượng học việc học nhóm và thấy dễ tiếp thu hơn rõ rệt.","POSITIVE"
"Vì ngủ đủ giấc hơn trước nên dù tài liệu thiếu không quá khó em vẫn thấy mệt mỏi ghê.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa việc sắp xếp thời gian hợp lý hơn và học lịch học nên cảm thấy không quá khó.","NEUTRAL"
"lịch học dày nhưng em vẫn theo kịp bài tốt.","POSITIVE"
"Dạo này sinh hoạt của em áp lực từ việc làm thêm nên việc học deadline bài tập chỉ ở mức căng thẳng nhẹ, chưa có gì nổi bật.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa tâm lý thoải mái hơn và học các yêu cầu môn học nên cảm thấy vừa phải.","NEUTRAL"
"Vì không quá ổn định nên dù deadline bài tập không quá khó em vẫn thấy hoang mang thật sự.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa stress kéo dài nhiều ngày và học khối lượng kiến thức nên cảm thấy vừa phải.","NEUTRAL"
"Em học theo được nhưng cần đọc thêm tài liệu ngoài.","NEUTRAL"
"Nhờ thiếu ngủ thường xuyên nên em có năng lượng học bài kiểm tra giữa kỳ và thấy nhẹ đầu hơn nhiều rõ rệt.","POSITIVE"
"Tình trạng giảm bớt việc làm thêm làm em học kỳ thi cuối kỳ trong trạng thái không tập trung được nhiều ngày nay.","NEGATIVE"
"Dạo này sinh hoạt của em chuyện gia đình làm em phân tâm nên việc học bài tập chỉ ở mức tạm chấp nhận được, chưa có gì nổi bật.","NEUTRAL"
"Dạo này em giảm bớt việc làm thêm nên khi học cách chấm điểm em cảm thấy mệt mỏi ghê và rất khó tập trung.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học việc học nhóm em thấy nhẹ đầu hơn nhiều và dễ tập trung hơn.","POSITIVE"
"Nhóm em làm việc không hiệu quả, ai cũng mệt hết.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học cách chấm điểm trở nên chill hơn hẳn hơn.","POSITIVE"
"Hơi kiệt sức nhưng em vẫn theo kịp bài.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học cách giải thích của thầy cô em cảm thấy khá tự tin hơn rất nhiều so với trước đây.","POSITIVE"
"Bài giảng nhanh quá, em ghi không kịp chứ chưa nói hiểu.","NEGATIVE"
"Dạo này em stress kéo dài nhiều ngày nên khi học bài kiểm tra giữa kỳ em cảm thấy hoang mang thật sự và rất khó tập trung.","NEGATIVE"
"Nhờ khá bận rộn nên em có năng lượng học bài giảng và thấy hứng thú hẳn lên rõ rệt.","POSITIVE"
"Em chưa thật sự ổn định về chuyện gia đình làm em phân tâm nên học tốc độ giảng bài vẫn căng thẳng nhẹ.","NEUTRAL"
"Tuy đuối sức nhưng em vẫn theo kịp bài.","NEUTRAL"
"Vì hơi rối một chút nên dù bài tập nhóm không quá khó em vẫn thấy hoang mang thật sự.","NEGATIVE"
"Vì áp lực từ việc làm thêm nên dù bài thực hành không quá khó em vẫn thấy không tập trung được.","NEGATIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học tốc độ giảng bài trở nên hứng thú hẳn lên hơn.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học khối lượng kiến thức em cảm thấy hứng thú hẳn lên hơn rất nhiều so với trước đây.","POSITIVE"
"Dạo này tinh thần em khá ổn nên khi học khối lượng kiến thức em cảm thấy ổn áp hơn rất nhiều so với trước đây.","POSITIVE"
"Em đang bị tâm lý thoải mái hơn nên việc theo kịp kỳ thi cuối kỳ khiến em không tập trung được thật sự.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học sự tương tác trong lớp em thấy chill hơn hẳn và dễ tập trung hơn.","POSITIVE"
"Tình hình cá nhân của em không quá ổn định nên học bài giảng cũng chỉ căng thẳng nhẹ như vậy.","NEUTRAL"
"Dạo này sinh hoạt của em việc sắp xếp thời gian hợp lý hơn nên việc học bài kiểm tra giữa kỳ chỉ ở mức bình thường, chưa có gì nổi bật.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học việc học nhóm em thấy tự tin hơn trước nhiều và dễ tập trung hơn.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học lịch học trở nên hiểu bài nhanh hơn hơn.","POSITIVE"
"Dạo này sinh hoạt của em khá bận rộn nên việc học nội dung tuần này chỉ ở mức không thích không ghét, chưa có gì nổi bật.","NEUTRAL"
"Không hiểu bài, hỏi thì ngại, cứ thế ngồi ngẩn.","NEGATIVE"
"Tình trạng không quá ổn định làm em học nội dung khó trong trạng thái đầu óc quay tít nhiều ngày nay.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học tài liệu học tập em cảm thấy hài lòng ghê hơn rất nhiều so với trước đây.","POSITIVE"
"Nhờ áp lực từ việc làm thêm nên em có năng lượng học sự tương tác trong lớp và thấy nhẹ đầu hơn nhiều rõ rệt.","POSITIVE"
"Dạo này sinh hoạt của em áp lực từ việc làm thêm nên việc học tốc độ giảng bài chỉ ở mức chưa có cảm xúc gì mạnh, chưa có gì nổi bật.","NEUTRAL"
"Nhờ thiếu ngủ thường xuyên nên em có năng lượng học yêu cầu môn học và thấy tự tin hơn trước nhiều rõ rệt.","POSITIVE"
"Hơi không theo kịp nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Hơi đuối sức nhưng em vẫn làm được bài tập.","NEUTRAL"
"Em chưa thật sự ổn định về ngủ đủ giấc hơn trước nên học khối lượng kiến thức vẫn hơi rối.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa giảm bớt việc làm thêm và học các yêu cầu môn học nên cảm thấy khá ổn.","NEUTRAL"
"Nhờ thiếu ngủ liên tục nên em có năng lượng học bài kiểm tra giữa kỳ và thấy rất thoải mái rõ rệt.","POSITIVE"
"Áp lực quá, em không ngủ được mấy ngày nay.","NEGATIVE"
"Dạo này tinh thần em khá ổn nên khi học tốc độ giảng bài em cảm thấy nhẹ đầu hơn nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Tuy kiệt sức nhưng em vẫn theo kịp bài.","NEUTRAL"
"Em chưa thật sự ổn định về chuyện gia đình làm em phân tâm nên học nội dung tuần này vẫn căng thẳng nhẹ.","NEUTRAL"
"Tuy quá tải thật sự nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học sự tương tác trong lớp em cảm thấy dễ tiếp thu hơn hơn rất nhiều so với trước đây.","POSITIVE"
"Nhờ tâm lý thoải mái hơn nên em có năng lượng học feedback từ giảng viên và thấy khá tự tin rõ rệt.","POSITIVE"
"Tình trạng không quá ổn định làm em học cách chấm điểm trong trạng thái kiệt sức nhiều ngày nay.","NEGATIVE"
"Tình trạng tâm lý thoải mái hơn làm em học deadline bài tập trong trạng thái không tập trung được nhiều ngày nay.","NEGATIVE"
"hiểu bài nhưng thực tế em lại mất động lực.","NEGATIVE"
"Tâm trạng em tốt hơn trước nên khi học hoạt động nhóm em thấy tự tin hơn trước nhiều và dễ tập trung hơn.","POSITIVE"
"Dạo này em giảm bớt việc làm thêm nên khi học bài kiểm tra giữa kỳ em cảm thấy mệt mỏi ghê và rất khó tập trung.","NEGATIVE"
"Em đang bị việc sắp xếp thời gian hợp lý hơn nên việc theo kịp khối lượng kiến thức khiến em mất động lực thật sự.","NEGATIVE"
"Tình hình cá nhân của em ít áp lực từ gia đình hơn nên học bài kiểm tra giữa kỳ cũng chỉ không thoải mái lắm như vậy.","NEUTRAL"
"Dạo này em khá bận rộn nên khi học cách dạy em cảm thấy đầu óc quay tít và rất khó tập trung.","NEGATIVE"
"Mặc dù không theo kịp nhưng em vẫn theo kịp bài.","NEUTRAL"
"Dạo này em khá bận rộn nên khi học tài liệu thiếu em cảm thấy muốn bỏ cuộc và rất khó tập trung.","NEGATIVE"
"Hơi stress nặng nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Tâm trạng em tốt hơn trước nên khi học feedback từ giảng viên em thấy rất thoải mái và dễ tập trung hơn.","POSITIVE"
"Dạo này sinh hoạt của em áp lực từ việc làm thêm nên việc học bài giảng chỉ ở mức khá ổn, chưa có gì nổi bật.","NEUTRAL"
"Em vẫn đang cố cân bằng giữa hơi rối một chút và học tài liệu nên cảm thấy không thoải mái lắm.","NEUTRAL"
"Hơi đuối sức nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Mặc dù quá tải thật sự nhưng em vẫn theo kịp bài.","NEUTRAL"
"Mặc dù stress nặng nhưng em vẫn theo kịp bài.","NEUTRAL"
"Tình hình cá nhân của em khá bận rộn nên học deadline bài tập cũng chỉ không quá khó như vậy.","NEUTRAL"
"Tình trạng khá mệt mỏi làm em học nội dung khó trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Tình hình cá nhân của em tâm trạng không ổn định nên học cách dạy cũng chỉ học được như vậy.","NEUTRAL"
"bài hơi khó nhưng em vẫn vẫn học ổn tốt.","POSITIVE"
"Em đang bị ngủ đủ giấc hơn trước nên việc theo kịp bài kiểm tra giữa kỳ khiến em nản lắm rồi thật sự.","NEGATIVE"
"Em chưa thật sự ổn định về hơi rối một chút nên học tài liệu vẫn không thích không ghét.","NEUTRAL"
"Dù tiến độ nhanh nhưng em vẫn nắm được ý chính được.","POSITIVE"
"Em vẫn đang cố cân bằng giữa giảm bớt việc làm thêm và học bài giảng nên cảm thấy tạm chấp nhận được.","NEUTRAL"
"Em đang bị hơi rối một chút nên việc theo kịp tốc độ giảng bài khiến em nản lắm rồi thật sự.","NEGATIVE"
"Tình hình cá nhân của em thiếu ngủ thường xuyên nên học tốc độ giảng bài cũng chỉ ở mức trung bình như vậy.","NEUTRAL"
"Em chưa thật sự ổn định về ngủ đủ giấc hơn trước nên học deadline bài tập vẫn không có gì nổi bật.","NEUTRAL"
"Em đang bị mất động lực học tập nên việc theo kịp tài liệu thiếu khiến em đuối sức thật sự.","NEGATIVE"
"Em vẫn đang cố cân bằng giữa stress kéo dài nhiều ngày và học việc học nhóm nên cảm thấy khá ổn.","NEUTRAL"
"Vì ít áp lực từ gia đình hơn nên dù cách chấm điểm không quá khó em vẫn thấy mất động lực.","NEGATIVE"
"Tình trạng chuyện gia đình làm em phân tâm làm em học tốc độ giảng bài trong trạng thái kiệt sức nhiều ngày nay.","NEGATIVE"
"Tuy kiệt sức nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Nhờ áp lực từ việc làm thêm nên em có năng lượng học bài thực hành và thấy yên tâm hơn nhiều rõ rệt.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học hoạt động nhóm trở nên yên tâm hơn nhiều hơn.","POSITIVE"
"Dù tiến độ nhanh nhưng em vẫn theo kịp bài được.","POSITIVE"
"Tình trạng thiếu ngủ liên tục làm em học kỳ thi cuối kỳ trong trạng thái khó theo kịp nhiều ngày nay.","NEGATIVE"
"Tình trạng không quá ổn định làm em học bài kiểm tra giữa kỳ trong trạng thái bị quá tải nhiều ngày nay.","NEGATIVE"
"Em đang bị khá mệt mỏi nên việc theo kịp lịch học dày khiến em khó theo kịp thật sự.","NEGATIVE"
"Dạo này sinh hoạt của em tâm lý thoải mái hơn nên việc học nội dung tuần này chỉ ở mức ổn định, chưa có gì nổi bật.","NEUTRAL"
"Dạo này tinh thần em khá ổn nên khi học khối lượng kiến thức em cảm thấy yên tâm hơn nhiều hơn rất nhiều so với trước đây.","POSITIVE"
"Gần đây em sắp xếp được thời gian cá nhân nên việc học deadline bài tập trở nên dễ tiếp thu hơn hơn.","POSITIVE"
"Em chưa thật sự ổn định về không quá ổn định nên học tài liệu vẫn ở mức trung bình.","NEUTRAL"
