"feedback_text","sentiment_label"
"sự tương tác trong lớp thật ra không khó như em nghĩ, em thấy thấy tiến bộ rõ.","POSITIVE"
"Nhờ cách tổ chức môn hợp lý, em thấy hứng thú hẳn lên với bài kiểm tra giữa kỳ hơn rồi.","POSITIVE"
"Học khối lượng kiến thức ổn, nhưng em chưa có cảm hứng gì đặc biệt.","NEUTRAL"
"không có tài liệu rõ ràng khiến em kiệt sức với tốc độ giảng bài.","NEGATIVE"
"Em vẫn theo kịp bài kiểm tra giữa kỳ, nhưng cần đọc thêm ngoài giờ.","NEUTRAL"
"Em thấy chưa có cảm xúc gì mạnh – không có gì đáng lo nhưng cũng chưa thích lắm.","NEUTRAL"
"không hiểu bài mà ngại hỏi khiến em bị quá tải với kỳ thi cuối kỳ.","NEGATIVE"
"Em thấy môn này cần kiên nhẫn, chứ không đặc biệt khó.","NEUTRAL"
"bài nhiều mà thời gian không đủ khiến em đầu óc quay tít với bài tập nhóm.","NEGATIVE"
"Không có tài liệu rõ ràng, em mò mẫm mãi không ra.","NEGATIVE"
"Mặc dù stress nặng nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Em thấy đầu óc quay tít – cách chấm điểm và deadline dồn vào một tuần cộng lại quá sức.","NEGATIVE"
"Em đang ở mức trung bình với việc học nhóm, không quá khó.","NEUTRAL"
"áp lực từ nhiều môn cùng lúc khiến em không tập trung được với bài tập nhóm.","NEGATIVE"
"bài tập quá nhiều so với thời gian khiến em stress liên tục với bài tập nhóm.","NEGATIVE"
"Dạo này khối lượng kiến thức khiến em chill hơn hẳn, có lẽ nhờ tài liệu rõ ràng hơn.","POSITIVE"
"Mặc dù không theo kịp nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Tình trạng hiện tại của em là không có gì nổi bật thôi, chưa có chuyện gì.","NEUTRAL"
"Dạo này feedback từ giảng viên khiến em chill hơn hẳn, có lẽ nhờ thầy cô hỗ trợ nhiệt tình.","POSITIVE"
"Mỗi lần đụng tới bài kiểm tra giữa kỳ là em lại mất động lực.","NEGATIVE"
"Học các yêu cầu môn học ổn, nhưng em chưa có cảm hứng gì đặc biệt.","NEUTRAL"
"Em hoang mang thật sự khi học cách chấm điểm – không hiểu bài mà ngại hỏi.","NEGATIVE"
"môi trường lớp tích cực nên em thấy khá tự tin khi học hoạt động nhóm.","POSITIVE"
"Em vẫn theo kịp deadline bài tập, nhưng cần đọc thêm ngoài giờ.","NEUTRAL"
"bài tập bình thường, em học được nhưng cần thêm thời gian.","NEUTRAL"
"Tuy mất động lực nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Kỳ này sự tương tác trong lớp làm em hài lòng ghê, em học vào hơn nhiều.","POSITIVE"
"Em dễ tiếp thu hơn khi tiếp cận hoạt động nhóm, cảm giác rất khác so với trước.","POSITIVE"
"Em không quá dễ với bài tập, vẫn đang cố làm quen.","NEUTRAL"
"Em thấy hơi rối – không có gì đáng lo nhưng cũng chưa thích lắm.","NEUTRAL"
"Tình trạng hiện tại của em là không quá khó thôi, chưa có chuyện gì.","NEUTRAL"
"Em thích cái cách thầy kết nối lý thuyết với thực tế.","POSITIVE"
"Em đang ở mức trung bình với nội dung tuần này, ổn định.","NEUTRAL"
"Em hơi mệt với cách dạy, vẫn đang cố làm quen.","NEUTRAL"
"hiểu bài nhưng thực tế em lại quá tải thật sự.","NEGATIVE"
"các yêu cầu môn học bình thường, em học được nhưng cần thêm thời gian.","NEUTRAL"
"Nhờ em chủ động hỏi thêm, em thấy vui vì hiểu ra rồi với bài kiểm tra giữa kỳ hơn rồi.","POSITIVE"
"Kỳ này tài liệu học tập làm em thấy tiến bộ rõ, em học vào hơn nhiều.","POSITIVE"
"Dạo này việc học nhóm khiến em khá tự tin, có lẽ nhờ cách tổ chức môn hợp lý.","POSITIVE"
"Tình trạng hiện tại của em là căng thẳng nhẹ thôi, chưa có chuyện gì.","NEUTRAL"
"Cứ tới bài kiểm tra giữa kỳ là em lại thấy rất áp lực, nản lắm.","NEGATIVE"
"tiến độ học quá nhanh khiến em stress liên tục với khối lượng kiến thức.","NEGATIVE"
"Em thấy khó theo kịp – kỳ thi cuối kỳ và bài nhiều mà thời gian không đủ cộng lại quá sức.","NEGATIVE"
"deadline dồn vào một tuần khiến em kiệt sức với nội dung khó.","NEGATIVE"
"Tưởng sẽ theo kịp nhưng cuối cùng lại quá tải thật sự.","NEGATIVE"
"Em thấy không thích không ghét với việc học nhóm, không hơn không kém.","NEUTRAL"
"tiến độ học quá nhanh nên lịch học dày làm em mất động lực liên tục.","NEGATIVE"
"Dạo này deadline bài tập khiến em đuối sức, bài tập quá nhiều so với thời gian.","NEGATIVE"
"Em thấy ổn áp khi học tài liệu học tập, thầy/cô giải thích dễ hiểu lắm.","POSITIVE"
"Tuy quá tải thật sự nhưng em vẫn vẫn học ổn.","NEUTRAL"
"Dạo này bài giảng khiến em khá tự tin, có lẽ nhờ bạn nhóm hợp tác tốt.","POSITIVE"
"Nhìn chung tài liệu ổn, chưa cần can thiệp gì.","NEUTRAL"
"Nhìn chung deadline bài tập ổn, chưa cần can thiệp gì.","NEUTRAL"
"bài hơi khó nhưng em vẫn nắm được ý chính tốt.","POSITIVE"
"Em thấy kiệt sức – deadline bài tập và deadline dồn vào một tuần cộng lại quá sức.","NEGATIVE"
"Em thấy dễ nản – deadline bài tập và em đang thiếu ngủ ghê cộng lại quá sức.","NEGATIVE"
"Em học các yêu cầu môn học được nhưng chưa thấy gì đặc biệt.","NEUTRAL"
"Dù bài hơi khó nhưng em vẫn nắm được ý chính được.","POSITIVE"
"Em thấy không thoải mái lắm với tài liệu, không hơn không kém.","NEUTRAL"
"Em thấy bị quá tải – nội dung khó và cách dạy hơi khó theo cộng lại quá sức.","NEGATIVE"
"Hơi không theo kịp nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Em nhẹ đầu hơn nhiều lắm – thầy cô hỗ trợ nhiệt tình giúp em nhiều.","POSITIVE"
"Tưởng sẽ ổn định nhưng cuối cùng lại quá tải thật sự.","NEGATIVE"
"Nhờ tài liệu rõ ràng hơn, em thấy tự tin hơn trước nhiều với bài giảng hơn rồi.","POSITIVE"
"Em thấy rất thoải mái khi học tài liệu học tập, thầy/cô giải thích dễ hiểu lắm.","POSITIVE"
"học tốt nhưng thực tế em lại đuối sức.","NEGATIVE"
"Tốc độ học vừa phải, em không bị quá tải.","NEUTRAL"
"không hiểu bài mà ngại hỏi khiến em không tập trung được với tài liệu thiếu.","NEGATIVE"
"Dù bài hơi khó nhưng em vẫn theo kịp bài được.","POSITIVE"
"không hiểu bài mà ngại hỏi khiến em hoang mang thật sự với yêu cầu môn học.","NEGATIVE"
"Em thấy tự tin hơn trước nhiều khi học hoạt động nhóm, thầy/cô giải thích dễ hiểu lắm.","POSITIVE"
"Em đang rất áp lực vì yêu cầu môn học, stress lắm rồi.","NEGATIVE"
"deadline bài tập không quá khó nhưng cũng chưa gây hứng thú cho em.","NEUTRAL"
"cách dạy hơi khó theo khiến em hoang mang thật sự với bài thực hành.","NEGATIVE"
"môi trường lớp tích cực nên em thấy hiểu bài nhanh hơn khi học tốc độ giảng bài.","POSITIVE"
"Em thấy hoang mang thật sự – khối lượng kiến thức và không có tài liệu rõ ràng cộng lại quá sức.","NEGATIVE"
"Nhìn lại thì cách giải thích của thầy cô không tệ chút nào, em cảm thấy dễ tiếp thu hơn.","POSITIVE"
"Em thấy bình thường, không có vấn đề gì đặc biệt.","NEUTRAL"
"môi trường lớp tích cực nên em thấy hứng thú hẳn lên khi học bài thực hành.","POSITIVE"
"Em thấy stress liên tục – bài thực hành và bài nhiều mà thời gian không đủ cộng lại quá sức.","NEGATIVE"
"Mặc dù quá tải thật sự nhưng em vẫn làm được bài tập.","NEUTRAL"
"Tuy đuối sức nhưng em vẫn nắm được ý chính.","NEUTRAL"
"Em muốn bỏ cuộc thật sự, căng thẳng quá mức.","NEGATIVE"
"Cứ nghĩ deadline bài tập sẽ khó, nhưng em lại thấy hiểu bài nhanh hơn.","POSITIVE"
"khối lượng kiến thức theo kịp được, không phải vấn đề lớn.","NEUTRAL"
"Tạm chấp nhận được, bài kiểm tra giữa kỳ không phải điểm em lo nhất.","NEUTRAL"
"Dạo này tiến độ học kỳ khiến em mệt mỏi ghê, nhóm không làm việc được với nhau.","NEGATIVE"
"Em thấy yên tâm hơn sau khi hỏi thầy.","POSITIVE"
"ổn định nhưng thực tế em lại quá tải thật sự.","NEGATIVE"
"tiến độ nhanh nhưng em vẫn hiểu được nội dung tốt.","POSITIVE"
"Kỳ này yêu cầu môn học làm em thấy tiến bộ rõ, em học vào hơn nhiều.","POSITIVE"
"Dạo này bài tập nhóm khiến em nản lắm rồi, bài tập quá nhiều so với thời gian.","NEGATIVE"
"tiến độ học quá nhanh khiến em rất áp lực với kỳ thi cuối kỳ.","NEGATIVE"
"thầy cô hỗ trợ nhiệt tình nên em thấy ổn áp khi học bài kiểm tra giữa kỳ.","POSITIVE"
"Em thấy rất áp lực – cách chấm điểm và deadline dồn vào một tuần cộng lại quá sức.","NEGATIVE"
"Không theo kịp tốc độ giảng bài làm em mệt mỏi ghê nhiều ngày nay.","NEGATIVE"
"Nhờ bài giảng được cải thiện nhiều, em thấy dễ tiếp thu hơn với yêu cầu môn học hơn rồi.","POSITIVE"
"cách tổ chức môn hợp lý nên em thấy vui vì hiểu ra rồi khi học cách chấm điểm.","POSITIVE"
"Cũng ổn thôi, bài giảng vừa sức với em.","NEUTRAL"
"Cứ tới lịch học dày là em lại thấy stress liên tục, nản lắm.","NEGATIVE"
"thầy cô hỗ trợ nhiệt tình nên em thấy dễ tiếp thu hơn khi học lịch học.","POSITIVE"
"Em đang ở mức trung bình với nội dung tuần này, khá áp lực.","NEUTRAL"
"cách dạy hơi khó theo khiến em nản lắm rồi với kỳ thi cuối kỳ.","NEGATIVE"
"Em thấy tiến bộ rõ khi tiếp cận cách giải thích của thầy cô, cảm giác rất khác so với trước.","POSITIVE"
"Em vẫn theo kịp việc học nhóm, nhưng cần đọc thêm ngoài giờ.","NEUTRAL"
"Dạo này bài thực hành khiến em chill hơn hẳn, có lẽ nhờ bạn nhóm hợp tác tốt.","POSITIVE"
"Em nản lắm rồi khi học bài kiểm tra giữa kỳ – áp lực từ nhiều môn cùng lúc.","NEGATIVE"
"Em học khối lượng kiến thức được nhưng chưa thấy gì đặc biệt.","NEUTRAL"
"Em đang ở mức trung bình với lịch học, học được.","NEUTRAL"
"Cứ tới bài thực hành là em lại thấy dễ nản, nản lắm.","NEGATIVE"
"Em thấy kiệt sức – bài thực hành và áp lực từ nhiều môn cùng lúc cộng lại quá sức.","NEGATIVE"
"tài liệu rõ ràng hơn nên em thấy chill hơn hẳn khi học cách giải thích của thầy cô.","POSITIVE"
"Em đang ở mức trung bình với cách dạy, không thoải mái lắm.","NEUTRAL"
"môi trường lớp tích cực nên em thấy hiểu bài nhanh hơn khi học cách chấm điểm.","POSITIVE"
"Bài giảng tuần này dễ hiểu hơn hẳn tuần trước.","POSITIVE"
"Tưởng sẽ ổn định nhưng cuối cùng lại kiệt sức.","NEGATIVE"
"Tình trạng hiện tại của em là khá ổn thôi, chưa có chuyện gì.","NEUTRAL"
"Em nản lắm rồi khi học khối lượng kiến thức – không có tài liệu rõ ràng.","NEGATIVE"
"Em hoang mang thật sự khi học tiến độ học kỳ – không có tài liệu rõ ràng.","NEGATIVE"
"Dạo này yêu cầu môn học khiến em nhẹ đầu hơn nhiều, có lẽ nhờ bạn nhóm hợp tác tốt.","POSITIVE"
"Hơi kiệt sức nhưng em vẫn làm được bài tập.","NEUTRAL"
"Em thấy mất động lực – kỳ thi cuối kỳ và bài tập quá nhiều so với thời gian cộng lại quá sức.","NEGATIVE"
"Em thấy tiến bộ rõ lắm – cách tổ chức môn hợp lý giúp em nhiều.","POSITIVE"
"không có tài liệu rõ ràng khiến em stress liên tục với bài kiểm tra giữa kỳ.","NEGATIVE"
"Hơi đuối sức nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Em thấy ở mức trung bình với khối lượng kiến thức, không hơn không kém.","NEUTRAL"
"cách dạy hơi khó theo nên lịch học dày làm em mệt mỏi ghê liên tục.","NEGATIVE"
"Nhờ bài giảng được cải thiện nhiều, em thấy rất thoải mái với khối lượng kiến thức hơn rồi.","POSITIVE"
"tiến độ học quá nhanh nên lịch học dày làm em hoang mang thật sự liên tục.","NEGATIVE"
"Dạo này tiến độ học kỳ khiến em dễ nản, tiến độ học quá nhanh.","NEGATIVE"
"Em thấy muốn bỏ cuộc – bài tập nhóm và bài nhiều mà thời gian không đủ cộng lại quá sức.","NEGATIVE"
"Dạo này bài kiểm tra giữa kỳ khiến em đầu óc quay tít, cách dạy hơi khó theo.","NEGATIVE"
"Dạo này tốc độ giảng bài khiến em khá tự tin, có lẽ nhờ được hướng dẫn chi tiết hơn.","POSITIVE"
"Học yêu cầu môn học xong em thấy khá tự tin, hiểu ra nhiều thứ hơn.","POSITIVE"
"Em thấy nản lắm rồi – tiến độ học kỳ và cách dạy hơi khó theo cộng lại quá sức.","NEGATIVE"
"Tạm chấp nhận được, bài giảng không phải điểm em lo nhất.","NEUTRAL"
"Em tạm chấp nhận được với cách dạy, vẫn đang cố làm quen.","NEUTRAL"
"Dạo này cách giải thích của thầy cô khiến em hài lòng ghê, có lẽ nhờ tài liệu rõ ràng hơn.","POSITIVE"
"Em thấy khó theo kịp vì nội dung khó tiến độ quá nhanh.","NEGATIVE"
"Em vẫn theo kịp tốc độ giảng bài, nhưng cần đọc thêm ngoài giờ.","NEUTRAL"
"không hiểu bài mà ngại hỏi khiến em nản lắm rồi với lịch học dày.","NEGATIVE"
"Em vui vì hiểu ra rồi khi tiếp cận yêu cầu môn học, cảm giác rất khác so với trước.","POSITIVE"
"Mỗi lần đụng tới lịch học dày là em lại kiệt sức.","NEGATIVE"
"Em đang rất stress, bài nhiều mà thời gian không đủ.","NEGATIVE"
"Em khá tự tin lắm – em chủ động hỏi thêm giúp em nhiều.","POSITIVE"
"theo kịp nhưng thực tế em lại quá tải thật sự.","NEGATIVE"
"Em khá áp lực với bài tập, vẫn đang cố làm quen.","NEUTRAL"
"Tuy mất động lực nhưng em vẫn theo kịp bài.","NEUTRAL"
"Tuy đuối sức nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Dạo này bài tập nhóm khiến em đầu óc quay tít, không có tài liệu rõ ràng.","NEGATIVE"
"Nhờ môi trường lớp tích cực, em thấy có động lực hơn hẳn với tài liệu học tập hơn rồi.","POSITIVE"
"Nhờ bài giảng được cải thiện nhiều, em thấy ổn áp với lịch học hơn rồi.","POSITIVE"
"Em thấy mất động lực – bài thực hành và không hiểu bài mà ngại hỏi cộng lại quá sức.","NEGATIVE"
"Dạo này việc học nhóm khiến em hiểu bài nhanh hơn, có lẽ nhờ bạn nhóm hợp tác tốt.","POSITIVE"
"Dạo này tốc độ giảng bài khiến em rất thoải mái, có lẽ nhờ bài giảng được cải thiện nhiều.","POSITIVE"
"Dạo này hoạt động nhóm khiến em hiểu bài nhanh hơn, có lẽ nhờ môi trường lớp tích cực.","POSITIVE"
"Cứ nghĩ yêu cầu môn học sẽ khó, nhưng em lại thấy hài lòng ghê.","POSITIVE"
"Tưởng sẽ theo kịp nhưng cuối cùng lại đuối sức.","NEGATIVE"
"bài tập theo kịp được, không phải vấn đề lớn.","NEUTRAL"
"Dạo này cách chấm điểm khiến em bị quá tải, bài tập quá nhiều so với thời gian.","NEGATIVE"
"Dạo này feedback từ giảng viên khiến em ổn áp, có lẽ nhờ môi trường lớp tích cực.","POSITIVE"
"tài liệu không quá khó nhưng cũng chưa gây hứng thú cho em.","NEUTRAL"
"Mặc dù đuối sức nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Em thấy tự tin hơn trước nhiều khi học feedback từ giảng viên, thầy/cô giải thích dễ hiểu lắm.","POSITIVE"
"Em cần thêm thời gian để quen với cách dạy.","NEUTRAL"
"Em nhẹ đầu hơn nhiều lắm – môi trường lớp tích cực giúp em nhiều.","POSITIVE"
"deadline dồn vào một tuần nên kỳ thi cuối kỳ làm em dễ nản liên tục.","NEGATIVE"
"Nhìn chung nội dung tuần này ổn, chưa cần can thiệp gì.","NEUTRAL"
"bài nhiều mà thời gian không đủ nên kỳ thi cuối kỳ làm em hoang mang thật sự liên tục.","NEGATIVE"
"hiểu bài nhưng thực tế em lại kiệt sức.","NEGATIVE"
"yêu cầu môn học đang làm em mất động lực, không biết hỏi ai.","NEGATIVE"
"Em thấy muốn bỏ cuộc – bài tập nhóm và deadline dồn vào một tuần cộng lại quá sức.","NEGATIVE"
"Nhờ tài liệu rõ ràng hơn, em thấy rất thoải mái với lịch học hơn rồi.","POSITIVE"
"bài tập quá nhiều so với thời gian nên cách chấm điểm làm em nản lắm rồi liên tục.","NEGATIVE"
"Dạo này tốc độ giảng bài khiến em vui vì hiểu ra rồi, có lẽ nhờ thầy cô hỗ trợ nhiệt tình.","POSITIVE"
"Mặc dù không theo kịp nhưng em vẫn theo kịp bài.","NEUTRAL"
"học tốt nhưng thực tế em lại mất động lực.","NEGATIVE"
"Mỗi lần tới môn này là em thấy nặng nề hẳn.","NEGATIVE"
"Nhờ thầy cô hỗ trợ nhiệt tình, em thấy rất thoải mái với lịch học hơn rồi.","POSITIVE"
"Em thấy rất áp lực – bài tập nhóm và cách dạy hơi khó theo cộng lại quá sức.","NEGATIVE"
"Em không theo kịp và không biết hỏi ai.","NEGATIVE"
"Em vẫn theo kịp, dù có một số phần hơi mơ hồ.","NEUTRAL"
"cách tổ chức môn hợp lý nên em thấy khá tự tin khi học feedback từ giảng viên.","POSITIVE"
"Em nhẹ đầu hơn nhiều khi tiếp cận bài giảng, cảm giác rất khác so với trước.","POSITIVE"
"áp lực từ nhiều môn cùng lúc khiến em khó theo kịp với tài liệu thiếu.","NEGATIVE"
"Em thấy dễ nản – bài thực hành và bài tập quá nhiều so với thời gian cộng lại quá sức.","NEGATIVE"
"Em thấy đuối sức – kỳ thi cuối kỳ và áp lực từ nhiều môn cùng lúc cộng lại quá sức.","NEGATIVE"
"tiến độ học kỳ đang làm em không tập trung được, không biết hỏi ai.","NEGATIVE"
"Dạo này bài thực hành khiến em không thở được, em đang thiếu ngủ ghê.","NEGATIVE"
"Dạo này cách chấm điểm khiến em bị quá tải, tiến độ học quá nhanh.","NEGATIVE"
"Em thấy khá áp lực – không có gì đáng lo nhưng cũng chưa thích lắm.","NEUTRAL"
"ổn định nhưng thực tế em lại kiệt sức.","NEGATIVE"
"Em muốn bỏ cuộc khi học bài thực hành – không có tài liệu rõ ràng.","NEGATIVE"
"cách dạy không quá khó nhưng cũng chưa gây hứng thú cho em.","NEUTRAL"
"Gần đây cách giải thích của thầy cô không còn là nỗi lo nữa, em thấy dễ tiếp thu hơn.","POSITIVE"
"khối lượng kiến thức thật ra không khó như em nghĩ, em thấy có động lực hơn hẳn.","POSITIVE"
"deadline nhiều nhưng em vẫn làm được bài tập tốt.","POSITIVE"
"Dù tiến độ nhanh nhưng em vẫn nắm được ý chính được.","POSITIVE"
"Em rất áp lực khi học bài kiểm tra giữa kỳ – nhóm không làm việc được với nhau.","NEGATIVE"
"Em thấy tiến bộ rõ so với đầu kỳ.","POSITIVE"
"Cách chấm điểm không rõ ràng, em không biết mình sai ở đâu.","NEGATIVE"
"deadline bài tập theo kịp được, không phải vấn đề lớn.","NEUTRAL"
"Nhờ được hướng dẫn chi tiết hơn, em thấy chill hơn hẳn với feedback từ giảng viên hơn rồi.","POSITIVE"
"Hơi quá tải thật sự nhưng em vẫn làm được bài tập.","NEUTRAL"
"theo kịp nhưng thực tế em lại đuối sức.","NEGATIVE"
"Em chưa có cảm xúc gì mạnh với tốc độ giảng bài, vẫn đang cố làm quen.","NEUTRAL"
"Dạo này kỳ thi cuối kỳ khiến em nản lắm rồi, không có tài liệu rõ ràng.","NEGATIVE"
"bài tập nhóm làm em rất áp lực, em không biết mình còn theo được không.","NEGATIVE"
"Em mất động lực khi học tiến độ học kỳ – nhóm không làm việc được với nhau.","NEGATIVE"
"Em thấy mọi thứ đang đi đúng hướng, chưa có gì đáng lo.","NEUTRAL"
"Em thấy không quá khó – không có gì đáng lo nhưng cũng chưa thích lắm.","NEUTRAL"
"Em không thở được khi học cách dạy – nhóm không làm việc được với nhau.","NEGATIVE"
"Hơi stress nặng nhưng em vẫn hiểu được nội dung.","NEUTRAL"
"Em thấy bị quá tải – yêu cầu môn học và tiến độ học quá nhanh cộng lại quá sức.","NEGATIVE"
"Nhờ được hướng dẫn chi tiết hơn, em thấy yên tâm hơn nhiều với cách chấm điểm hơn rồi.","POSITIVE"
"Nhìn chung khối lượng kiến thức ổn, chưa cần can thiệp gì.","NEUTRAL"
